,Service Request (SR) Number,SR Description,Method Received,SR Status,Status Change Date,Created Date,Last Update Date,Close Date,SR Location,Street Number,Street Name,City,Zip Code,County,State Plane X Coordinate,State Plane Y Coordinate,Latitude Coordinate,Longitude Coordinate,(Latitude.Longitude),Council District,Map Page,Map Tile
139825,14-00001412,Coyote Complaints,Phone,Closed,01/05/2014 07:47:00 AM,01/03/2014 09:16:00 AM,01/05/2014 07:47:00 AM,01/05/2014 07:47:00 AM,"SHADOW VALLEY DR & LAUREL VALLEY DR, AUSTIN, TX",,SHADOW VALLEY DR & LAUREL VALLEY DR,AUSTIN,78731.0,TRAVIS,3108475.75,10100480.0,30.35015246,-97.75911329,"(30.35015246, -97.75911329)",10.0,524M,MH29
139843,14-00002474,Coyote Complaints,Phone,Closed,01/05/2014 08:56:00 AM,01/05/2014 08:17:00 AM,01/05/2014 08:56:00 AM,01/05/2014 08:56:00 AM,"5012 CALHOUN CANYON LOOP, AUSTIN, TX",5012.0,CALHOUN CANYON,AUSTIN,78735.0,TRAVIS,3085379.96052916,10062291.7369879,30.24662521,-97.83503558,"(30.24662521, -97.83503558)",8.0,612M,MD20
139844,14-00002470,Coyote Complaints,Phone,Closed,01/05/2014 08:55:00 AM,01/05/2014 07:51:00 AM,01/05/2014 08:55:00 AM,01/05/2014 08:55:00 AM,"13405 CREOLE CV, AUSTIN, TX",13405.0,CREOLE,AUSTIN,78727.0,TRAVIS,3130608.02152277,10128759.894410199,30.42646176,-97.68683309999999,"(30.42646176, -97.6868331)",7.0,466G,MM36
139845,14-00001879,Coyote Complaints,Phone,Closed,01/05/2014 07:49:00 AM,01/03/2014 09:15:00 PM,01/05/2014 07:49:00 AM,01/05/2014 07:49:00 AM,"6107 BON TERRA DR, AUSTIN, TX",6107.0,BON TERRA,AUSTIN,78731.0,TRAVIS,3106182.17125039,10099476.1685654,30.34753877,-97.76645625,"(30.34753877, -97.76645625)",10.0,524Q,MH29
139846,14-00001720,Coyote Complaints,Phone,Closed,01/05/2014 07:48:00 AM,01/03/2014 04:37:00 PM,01/05/2014 07:48:00 AM,01/05/2014 07:48:00 AM,"4932 CHINA GARDEN DR, AUSTIN, TX",4932.0,CHINA GARDEN,AUSTIN,78730.0,TRAVIS,3081956.34631007,10108404.251275599,30.37359524,-97.84260578,"(30.37359524, -97.84260578)",6.0,492V,MD31
139847,14-00001607,Coyote Complaints,Phone,Closed,01/05/2014 07:47:00 AM,01/03/2014 01:50:00 PM,01/05/2014 07:47:00 AM,01/05/2014 07:47:00 AM,"5012 CALHOUN CANYON LOOP, AUSTIN, TX",5012.0,CALHOUN CANYON,AUSTIN,78735.0,TRAVIS,3085379.96052916,10062291.7369879,30.24662521,-97.83503558,"(30.24662521, -97.83503558)",8.0,612M,MD20
139848,14-00001409,Coyote Complaints,Phone,Closed,01/05/2014 07:46:00 AM,01/03/2014 09:13:00 AM,01/05/2014 07:46:00 AM,01/05/2014 07:46:00 AM,"3519 HIGHLAND VIEW DR, AUSTIN, TX",3519.0,HIGHLAND VIEW,AUSTIN,78731.0,TRAVIS,3108565.45207626,10098758.889759801,30.34541565,-97.75895524,"(30.34541565, -97.75895524)",10.0,524R,MH29
139849,14-00001240,Coyote Complaints,Phone,Closed,01/05/2014 07:45:00 AM,01/02/2014 07:09:00 PM,01/05/2014 07:45:00 AM,01/05/2014 07:45:00 AM,"4207 LONESOME VALLEY CT, AUSTIN, TX",4207.0,LONESOME VALLEY,AUSTIN,78731.0,TRAVIS,3103742.04741435,10099601.9096123,30.34803899,-97.77418089,"(30.34803899, -97.77418089)",10.0,524P,MG29
139851,14-00000841,Coyote Complaints,Phone,Closed,01/05/2014 07:44:00 AM,01/02/2014 11:55:00 AM,01/05/2014 07:44:00 AM,01/05/2014 07:44:00 AM,"SHOAL CREEK BLVD & STECK AVE, AUSTIN, TX",,SHOAL CREEK BLVD & STECK AVE,AUSTIN,78757.0,TRAVIS,3114793.25,10106519.0,30.366349300000003,-97.73864346,"(30.3663493, -97.73864346)",7.0,525B,MJ30
139852,14-00000268,Coyote Complaints,Phone,Closed,01/05/2014 07:43:00 AM,01/01/2014 04:54:00 AM,01/05/2014 07:43:00 AM,01/05/2014 07:43:00 AM,"8600 W SH 71, AUSTIN, TX",8600.0,71,AUSTIN,78735.0,TRAVIS,3066993.47182454,10062906.570631301,30.24943741,-97.89320814,"(30.24943741, -97.89320814)",8.0,611L,MB20
140181,14-00102192,Coyote Complaints,Phone,Closed,06/02/2014 03:11:52 PM,05/28/2014 01:20:36 PM,06/02/2014 03:11:53 PM,06/02/2014 03:11:52 PM,"1306 CLOVERLEAF DR, AUSTIN, TX",1306.0,CLOVERLEAF,AUSTIN,78723.0,TRAVIS,3126924.00795702,10087053.3929791,30.31205793,-97.701649,"(30.31205793, -97.701649)",4.0,556N,ML26
140182,14-00102640,Coyote Complaints,Phone,Closed,06/02/2014 03:08:59 PM,05/28/2014 10:16:19 PM,06/02/2014 03:09:00 PM,06/02/2014 03:08:59 PM,"PRESTON AVE & JEFFERSON ST, AUSTIN, TX",,PRESTON AVE & JEFFERSON ST,AUSTIN,78703.0,TRAVIS,3109516.5,10081713.0,30.29849831,-97.75719236,"(30.29849831, -97.75719236)",9.0,554Z,MH25
140183,14-00102646,Coyote Complaints,Phone,Closed,06/02/2014 03:08:34 PM,05/28/2014 10:33:34 PM,06/02/2014 03:08:35 PM,06/02/2014 03:08:34 PM,"PRESTON AVE & JEFFERSON ST, AUSTIN, TX",,PRESTON AVE & JEFFERSON ST,AUSTIN,78703.0,TRAVIS,3109516.5,10081713.0,30.29849831,-97.75719236,"(30.29849831, -97.75719236)",9.0,554Z,MH25
140184,14-00102684,Coyote Complaints,Phone,Closed,06/02/2014 03:07:39 PM,05/29/2014 06:08:00 AM,06/02/2014 03:07:40 PM,06/02/2014 03:07:39 PM,"3855 WILLIAMSBURG CIR, AUSTIN, TX",3855.0,WILLIAMSBURG,AUSTIN,78731.0,TRAVIS,3110051.5338528,10106094.9092409,30.36548673,-97.75370606,"(30.36548673, -97.75370606)",10.0,524D,MH30
140237,14-00105918,Coyote Complaints,Phone,Closed,06/02/2014 02:47:47 PM,06/02/2014 08:26:52 AM,06/02/2014 02:47:48 PM,06/02/2014 02:47:47 PM,"BARTON BLVD & KERR ST, AUSTIN, TX",,BARTON BLVD & KERR ST,AUSTIN,78704.0,TRAVIS,3106516.75,10067719.0,30.26022139,-97.76771763,"(30.26022139, -97.76771763)",5.0,614C,MH21
140238,14-00105991,Coyote Complaints,Phone,Closed,06/02/2014 02:45:40 PM,06/02/2014 09:31:31 AM,06/02/2014 02:45:41 PM,06/02/2014 02:45:40 PM,"SPICEWOOD SPRINGS RD &N MOPAC EXPY SVRD SB, AUSTIN, TX",,SPICEWOOD SPRINGS RD &N MOPAC EXPY SVRD SB,AUSTIN,78759.0,TRAVIS,3112758.22,10104620.95,30.36126217,-97.74523458,"(30.36126217, -97.74523458)",10.0,525E,MJ30
140239,14-00106315,Coyote Complaints,Phone,Closed,06/02/2014 02:42:39 PM,06/02/2014 02:07:45 PM,06/02/2014 02:42:39 PM,06/02/2014 02:42:39 PM,"4101 SPICEWOOD SPRINGS RD EB, AUSTIN, TX",4101.0,SPICEWOOD SPRINGS RD,AUSTIN,78731.0,TRAVIS,3109562.81740852,10107674.0552151,30.36985874,-97.75513926,"(30.36985874, -97.75513926)",10.0,494Z,MH31
140257,14-00102827,Coyote Complaints,Phone,Closed,06/02/2014 03:06:41 PM,05/29/2014 09:28:30 AM,06/02/2014 03:06:41 PM,06/02/2014 03:06:41 PM,"2800 HANCOCK DR, AUSTIN, TX",2800.0,HANCOCK,AUSTIN,78731.0,TRAVIS,3111798.9189925,10092393.530955302,30.32771203,-97.74917599,"(30.32771203, -97.74917599)",7.0,555A,MJ27
140258,14-00102867,Coyote Complaints,Phone,Closed,06/02/2014 03:05:27 PM,05/29/2014 10:03:06 AM,06/02/2014 03:05:28 PM,06/02/2014 03:05:27 PM,"2600 WINDSOR RD, AUSTIN, TX",2600.0,WINDSOR,AUSTIN,78703.0,TRAVIS,3109047.87007352,10079194.8451099,30.29160608,-97.75886154,"(30.29160608, -97.75886154)",9.0,584D,MH24
140259,14-00103516,Coyote Complaints,Phone,Closed,06/02/2014 03:04:43 PM,05/29/2014 09:30:51 PM,06/02/2014 03:04:43 PM,06/02/2014 03:04:43 PM,"WOODLAWN BLVD & SUMMIT VW, AUSTIN, TX",,WOODLAWN BLVD & SUMMIT VW,AUSTIN,78703.0,TRAVIS,3108849.47,10076677.8,30.28469971,-97.75967449,"(30.28469971, -97.75967449)",9.0,584M,MH23
140260,14-00103574,Coyote Complaints,Phone,Closed,06/02/2014 03:04:10 PM,05/29/2014 11:42:36 PM,06/02/2014 03:04:10 PM,06/02/2014 03:04:10 PM,"1803 FOREST TRL, AUSTIN, TX",1803.0,FOREST,AUSTIN,78703.0,TRAVIS,3106270.25,10079332.0,30.29215954,-97.76764989,"(30.29215954, -97.76764989)",10.0,584C,MH24
140261,14-00103623,Coyote Complaints,Phone,Closed,06/02/2014 03:03:31 PM,05/30/2014 07:24:09 AM,06/02/2014 03:03:31 PM,06/02/2014 03:03:31 PM,"WILLIAMSBURG CIR & CHARLESTON PL, AUSTIN, TX",,WILLIAMSBURG CIR & CHARLESTON PL,AUSTIN,78731.0,TRAVIS,3109669.5,10106326.0,30.36614632,-97.75490013,"(30.36614632, -97.75490013)",10.0,524D,MH30
140262,14-00103941,Coyote Complaints,Phone,Closed,06/02/2014 03:03:00 PM,05/30/2014 01:47:00 PM,06/02/2014 03:03:01 PM,06/02/2014 03:03:00 PM,"4016 ENCLAVE MESA CIR, AUSTIN, TX",4016.0,ENCLAVE MESA,AUSTIN,78731.0,TRAVIS,3106976.58626539,10105084.4139354,30.36290469,-97.76352771,"(30.36290469, -97.76352771)",10.0,524C,MH30
140263,14-00104648,Coyote Complaints,Phone,Closed,06/02/2014 03:02:16 PM,05/31/2014 12:05:17 PM,06/02/2014 03:02:16 PM,06/02/2014 03:02:16 PM,"3701 GRAYSON LN, AUSTIN, TX",3701.0,GRAYSON,AUSTIN,78722.0,TRAVIS,3124784.67984778,10078234.9451776,30.28795648,-97.70908608,"(30.28795648, -97.70908608)",9.0,585H,MK24
140264,14-00104726,Coyote Complaints,Phone,Closed,06/02/2014 03:01:46 PM,05/31/2014 01:24:54 PM,06/02/2014 03:01:46 PM,06/02/2014 03:01:46 PM,"4026 WALNUT CLAY DR, AUSTIN, TX",4026.0,WALNUT CLAY,AUSTIN,78731.0,TRAVIS,3105865.57866645,10100904.483286,30.35148511,-97.76735522,"(30.35148511, -97.76735522)",10.0,524L,MH29
140265,14-00105102,Coyote Complaints,Phone,Closed,06/02/2014 03:01:14 PM,05/31/2014 09:48:56 PM,06/02/2014 03:01:15 PM,06/02/2014 03:01:14 PM,"WINDSOR RD & DORMARION LN, AUSTIN, TX",,WINDSOR RD & DORMARION LN,AUSTIN,78703.0,TRAVIS,3107788.5,10079704.0,30.29308575,-97.76281343,"(30.29308575, -97.76281343)",10.0,584C,MH24
140266,14-00105107,Coyote Complaints,Phone,Closed,06/02/2014 03:00:36 PM,05/31/2014 09:56:29 PM,06/02/2014 03:00:36 PM,06/02/2014 03:00:36 PM,"DORMARION LN & MARGRANITA CRES, AUSTIN, TX",,DORMARION LN & MARGRANITA CRES,AUSTIN,78703.0,TRAVIS,3108279.5,10081111.0,30.29692219,-97.76115505,"(30.29692219, -97.76115505)",10.0,584C,MH24
140267,14-00105363,Coyote Complaints,Phone,Closed,06/02/2014 02:59:49 PM,06/01/2014 11:53:55 AM,06/02/2014 02:59:50 PM,06/02/2014 02:59:49 PM,"1811 KERR ST, AUSTIN, TX",1811.0,KERR,AUSTIN,78704.0,TRAVIS,3106718.80059248,10067602.897807598,30.25988943,-97.7670863,"(30.25988943, -97.7670863)",5.0,614C,MH21
140268,14-00105559,Coyote Complaints,Phone,Closed,06/02/2014 02:59:12 PM,06/01/2014 04:33:48 PM,06/02/2014 02:59:13 PM,06/02/2014 02:59:12 PM,"WOOD HOLLOW DR & SPICEWOOD SPRINGS RD, AUSTIN, TX",,WOOD HOLLOW DR & SPICEWOOD SPRINGS RD,AUSTIN,78731.0,TRAVIS,3112227.84999999,10104791.04,30.36176363,-97.74690325,"(30.36176363, -97.74690325)",10.0,525A,MJ30
140269,14-00105677,Coyote Complaints,Phone,Closed,06/02/2014 02:58:18 PM,06/01/2014 07:17:35 PM,06/02/2014 02:58:19 PM,06/02/2014 02:58:18 PM,"1201 WESTLAKE DR, WEST LAKE HILLS, TX",1201.0,WESTLAKE,WEST LAKE HILLS,78746.0,TRAVIS,3097486.58487453,10079907.670743199,30.29429595,-97.79543168,"(30.29429595, -97.79543168)",,583D,MF24
140270,14-00105739,Coyote Complaints,Phone,Closed,06/02/2014 02:48:22 PM,06/01/2014 09:05:00 PM,06/02/2014 02:48:23 PM,06/02/2014 02:48:22 PM,"ROBERT E LEE RD & BARTON HILLS DR, AUSTIN, TX",,ROBERT E LEE RD & BARTON HILLS DR,AUSTIN,78704.0,TRAVIS,3105529.75,10067910.0,30.26080897,-97.77082909,"(30.26080897, -97.77082909)",5.0,614C,MH21
141767,14-00107432,Coyote Complaints,Phone,Closed,06/07/2014 04:03:48 PM,06/03/2014 07:16:16 PM,06/07/2014 04:03:49 PM,06/07/2014 04:03:48 PM,"6301 BON TERRA DR, AUSTIN, TX",6301.0,BON TERRA,AUSTIN,78731.0,TRAVIS,3105371.05751004,10100618.3792906,30.35072999,-97.76894355,"(30.35072999, -97.76894355)",10.0,524L,MH29
141841,14-00106741,Coyote Complaints,Phone,Closed,06/07/2014 04:02:35 PM,06/02/2014 09:20:14 PM,06/07/2014 04:02:35 PM,06/07/2014 04:02:35 PM,"1510 TRAVIS HEIGHTS BLVD, AUSTIN, TX",1510.0,TRAVIS HEIGHTS,AUSTIN,78704.0,TRAVIS,3114904.8790442995,10062419.7195219,30.24511987,-97.74154726,"(30.24511987, -97.74154726)",9.0,615J,MJ20
141842,14-00107020,Coyote Complaints,Phone,Closed,06/07/2014 04:03:14 PM,06/03/2014 10:25:29 AM,06/07/2014 04:03:15 PM,06/07/2014 04:03:14 PM,"11350 FOUR POINTS DR, AUSTIN, TX",11350.0,FOUR POINTS,AUSTIN,78726.0,TRAVIS,3079973.03904275,10119697.4365468,30.40476126,-97.84809352,"(30.40476126, -97.84809352)",6.0,462Y,MD34
142305,14-00110391,Coyote Complaints,Phone,Closed,06/10/2014 08:24:51 AM,06/06/2014 07:30:20 PM,06/10/2014 08:24:52 AM,06/10/2014 08:24:51 AM,"8011 BECKETT RD, AUSTIN, TX",8011.0,BECKETT,AUSTIN,78749.0,TRAVIS,3076691.63781273,10050538.4285524,30.21485,-97.86337077,"(30.21485, -97.86337077)",8.0,642K,MC17
142432,14-00108728,Coyote Complaints,Phone,Closed,06/10/2014 08:25:34 AM,06/05/2014 07:24:31 AM,06/10/2014 08:25:35 AM,06/10/2014 08:25:34 AM,"1102 BLUEBONNET LN, AUSTIN, TX",1102.0,BLUEBONNET,AUSTIN,78704.0,TRAVIS,3105879.8881965,10067392.8870413,30.25936532,-97.76975809,"(30.25936532, -97.76975809)",5.0,614C,MH21
142466,14-00112190,Coyote Complaints,Phone,Closed,06/10/2014 08:02:05 AM,06/09/2014 10:36:23 AM,06/10/2014 08:02:05 AM,06/10/2014 08:02:05 AM,"3912 KNOLLWOOD DR, AUSTIN, TX",3912.0,KNOLLWOOD,AUSTIN,78731.0,TRAVIS,3107134.54115118,10101563.719378501,30.35321672,-97.76328489,"(30.35321672, -97.76328489)",10.0,524L,MH29
142481,14-00112977,Coyote Complaints,Phone,Closed,06/10/2014 04:44:20 PM,06/10/2014 08:24:49 AM,06/10/2014 04:44:20 PM,06/10/2014 04:44:20 PM,"10401 TREASURE ISLAND DR, AUSTIN, TX",10401.0,TREASURE ISLAND,AUSTIN,78730.0,TRAVIS,3079117.88367295,10108867.7685464,30.37504383,-97.85157188,"(30.37504383, -97.85157188)",6.0,492U,MD31
142482,14-00113281,Coyote Complaints,Phone,Closed,06/10/2014 04:45:18 PM,06/10/2014 12:32:38 PM,06/10/2014 04:45:18 PM,06/10/2014 04:45:18 PM,"4202 LONESOME VALLEY CT, AUSTIN, TX",4202.0,LONESOME VALLEY,AUSTIN,78731.0,TRAVIS,3103799.39051277,10099424.196737599,30.34754685,-97.7740121,"(30.34754685, -97.7740121)",10.0,524P,MG29
142483,14-00107434,Coyote Complaints,Phone,Closed,06/10/2014 09:37:51 AM,06/03/2014 07:17:10 PM,06/10/2014 09:37:51 AM,06/10/2014 09:37:51 AM,"2405 MONARCH DR, AUSTIN, TX",2405.0,MONARCH,AUSTIN,78748.0,TRAVIS,3088188.34347037,10037631.2635362,30.1786628,-97.82790262,"(30.1786628, -97.82790262)",5.0,673J,ME14
142484,14-00107775,Coyote Complaints,Phone,Closed,06/10/2014 08:26:06 AM,06/04/2014 07:32:13 AM,06/10/2014 08:26:07 AM,06/10/2014 08:26:06 AM,"1712 W 10TH ST, AUSTIN, TX",1712.0,10TH,AUSTIN,78703.0,TRAVIS,3107961.44427191,10075104.8885438,30.28043245,-97.76260234,"(30.28043245, -97.76260234)",9.0,584L,MH23
142485,14-00110427,Coyote Complaints,Phone,Closed,06/10/2014 08:22:08 AM,06/06/2014 08:19:16 PM,06/10/2014 08:22:09 AM,06/10/2014 08:22:08 AM,"8203 COPANO DR, AUSTIN, TX",8203.0,COPANO,AUSTIN,78749.0,TRAVIS,3081016.73007442,10048081.1196146,30.20783036,-97.84985496,"(30.20783036, -97.84985496)",8.0,642Q,MD17
142486,14-00110524,Coyote Complaints,Phone,Closed,06/10/2014 08:08:04 AM,06/06/2014 11:25:53 PM,06/10/2014 08:08:04 AM,06/10/2014 08:08:04 AM,"HUDSON HOLW & SIMMONS RD, AUSTIN, TX",,HUDSON HOLW & SIMMONS RD,AUSTIN,78759.0,TRAVIS,3106361.026875,10116274.479375,30.39370384,-97.76465977,"(30.39370384, -97.76465977)",10.0,494G,MH33
142487,14-00110807,Coyote Complaints,Phone,Closed,06/10/2014 08:04:41 AM,06/07/2014 12:36:31 PM,06/10/2014 08:04:42 AM,06/10/2014 08:04:41 AM,"12204 BROTEN ST, AUSTIN, TX",12204.0,BROTEN,AUSTIN,78748.0,TRAVIS,3083973.89926214,10025099.425788699,30.144474600000006,-97.84212497,"(30.1444746, -97.84212497)",5.0,702M,MD11
142488,14-00111162,Coyote Complaints,Phone,Closed,06/10/2014 08:04:04 AM,06/07/2014 09:53:54 PM,06/10/2014 08:04:05 AM,06/10/2014 08:04:04 AM,"E PARMER LN & MC CALLEN PASS, AUSTIN, TX",,E PARMER LN & MC CALLEN PASS,AUSTIN,78753.0,TRAVIS,3138006.48,10121223.59,30.40525977,-97.66393926,"(30.40525977, -97.66393926)",7.0,467W,MN34
142489,14-00111289,Coyote Complaints,Phone,Closed,06/10/2014 08:03:24 AM,06/08/2014 01:33:04 AM,06/10/2014 08:03:24 AM,06/10/2014 08:03:24 AM,"711 EBERHART LN, AUSTIN, TX",711.0,EBERHART,AUSTIN,78745.0,TRAVIS,3101118.60889167,10045984.8514539,30.20081838,-97.78638727,"(30.20081838, -97.78638727)",2.0,644S,MG16
142490,14-00111341,Coyote Complaints,Phone,Closed,06/10/2014 08:02:43 AM,06/08/2014 07:02:21 AM,06/10/2014 08:02:44 AM,06/10/2014 08:02:43 AM,"6303 EARLYWAY DR, AUSTIN, TX",6303.0,EARLYWAY,AUSTIN,78749.0,TRAVIS,3081593.03349628,10055627.979243599,30.22854049,-97.84749718,"(30.22854049, -97.84749718)",8.0,612Y,MD19
142771,14-00113920,Coyote Complaints,Phone,Closed,06/11/2014 11:22:13 AM,06/11/2014 08:35:39 AM,06/11/2014 11:22:14 AM,06/11/2014 11:22:13 AM,"815 W SLAUGHTER LN 28, AUSTIN, TX",815.0,SLAUGHTER,AUSTIN,78748.0,TRAVIS,3095097.22668046,10036058.7605684,30.17391053,-97.80615654,"(30.17391053, -97.80615654)",5.0,673Q,MF14
142773,14-00113706,Coyote Complaints,Phone,Closed,06/11/2014 11:21:06 AM,06/10/2014 07:22:18 PM,06/11/2014 11:21:07 AM,06/11/2014 11:21:06 AM,"14701 LA LLORONA LN, AUSTIN, TX",14701.0,LA LLORONA,AUSTIN,78717.0,WILLIAMSON,3098295.0938729,10154822.1851981,30.50017681,-97.78743857,"(30.50017681, -97.78743857)",6.0,404E,MG42
143235,14-00114963,Coyote Complaints,Phone,Closed,06/15/2014 12:51:29 PM,06/12/2014 10:33:18 AM,06/15/2014 12:51:30 PM,06/15/2014 12:51:29 PM,"9267 SCENIC BLUFF DR, AUSTIN 5 ETJ, TX",9267.0,SCENIC BLUFF,AUSTIN 5 ETJ,78733.0,TRAVIS,3069251.22212134,10081297.219213301,30.29985558,-97.88477753,"(30.29985558, -97.88477753)",,551Z,MB25
143236,14-00115148,Coyote Complaints,Phone,Closed,06/15/2014 12:52:23 PM,06/12/2014 01:15:01 PM,06/15/2014 12:52:24 PM,06/15/2014 12:52:23 PM,"12419 FALLEN TOWER LN, AUSTIN, TX",12419.0,FALLEN TOWER,AUSTIN,78753.0,TRAVIS,3140302.06026755,10117477.560988301,30.39481098,-97.65694527,"(30.39481098, -97.65694527)",7.0,497E,MN33
143237,14-00115508,Coyote Complaints,Phone,Closed,06/15/2014 12:53:18 PM,06/12/2014 07:32:58 PM,06/15/2014 12:53:18 PM,06/15/2014 12:53:18 PM,"601 CENTER RIDGE DR, AUSTIN, TX",601.0,CENTER RIDGE,AUSTIN,78753.0,TRAVIS,3137080.74621948,10124656.0163569,30.41475593,-97.66661401,"(30.41475593, -97.66661401)",7.0,467N,MN35
143268,14-00115576,Coyote Complaints,Phone,Closed,06/15/2014 12:53:44 PM,06/12/2014 09:38:46 PM,06/15/2014 12:53:44 PM,06/15/2014 12:53:44 PM,"2103 PLUMBROOK DR, AUSTIN, TX",2103.0,PLUMBROOK,AUSTIN,78746.0,TRAVIS,3086110.0894807004,10072344.0814569,30.27421294,-97.83200809,"(30.27421294, -97.83200809)",,583N,ME23
143666,14-00115793,Coyote Complaints,Phone,Closed,06/15/2014 12:54:13 PM,06/13/2014 07:12:12 AM,06/15/2014 12:54:13 PM,06/15/2014 12:54:13 PM,"802 S 1ST ST, AUSTIN, TX",802.0,1ST,AUSTIN,78704.0,TRAVIS,3111442.34994446,10065913.112661,30.254944000000002,-97.75225316,"(30.254944, -97.75225316)",9.0,614H,MH21
144193,14-00116985,Coyote Complaints,Phone,Duplicate (closed),06/15/2014 12:54:13 PM,06/14/2014 06:58:22 AM,06/15/2014 12:54:13 PM,06/15/2014 12:54:13 PM,"802 S 1ST ST, AUSTIN, TX",802.0,1ST,AUSTIN,78704.0,TRAVIS,3111442.34994446,10065913.112661,30.254944000000002,-97.75225316,"(30.254944, -97.75225316)",9.0,614H,MH21
144203,14-00117232,Coyote Complaints,Phone,Closed,06/15/2014 12:54:44 PM,06/14/2014 11:50:53 AM,06/15/2014 12:54:45 PM,06/15/2014 12:54:44 PM,"1625 BRUSHY VIEW CV, AUSTIN, TX",1625.0,BRUSHY VIEW,AUSTIN,78754.0,TRAVIS,3138714.58022471,10107153.2950737,30.36653641,-97.66276511,"(30.36653641, -97.66276511)",1.0,527A,MN30
144611,14-00119669,Coyote Complaints,Phone,Closed,06/17/2014 09:52:52 AM,06/17/2014 09:30:38 AM,06/17/2014 09:52:52 AM,06/17/2014 09:52:52 AM,"3855 WILLIAMSBURG CIR, AUSTIN, TX",3855.0,WILLIAMSBURG,AUSTIN,78731.0,TRAVIS,3110051.5338528,10106094.9092409,30.36548673,-97.75370606,"(30.36548673, -97.75370606)",10.0,524D,MH30
144618,14-00118483,Coyote Complaints,Phone,Closed,06/17/2014 09:43:40 AM,06/16/2014 07:30:18 AM,06/17/2014 09:43:40 AM,06/17/2014 09:43:40 AM,"9500 LEANING ROCK CIR, AUSTIN, TX",9500.0,LEANING ROCK,AUSTIN,78730.0,TRAVIS,3085345.14376875,10112328.3826565,30.38417327,-97.83158235,"(30.38417327, -97.83158235)",10.0,493N,ME32
146137,14-00121615,Coyote Complaints,Phone,Closed,06/23/2014 08:35:30 AM,06/19/2014 01:11:46 PM,06/23/2014 08:35:30 AM,06/23/2014 08:35:30 AM,"605 ROBERT E LEE RD, AUSTIN, TX",605.0,ROBERT E LEE,AUSTIN,78704.0,TRAVIS,3106828.71187501,10068740.263125,30.26300891,-97.76665515,"(30.26300891, -97.76665515)",5.0,584Y,MH22
146138,14-00121930,Coyote Complaints,Phone,Closed,06/23/2014 08:36:00 AM,06/19/2014 07:17:50 PM,06/23/2014 08:36:00 AM,06/23/2014 08:36:00 AM,"4508 ABELIA DR, AUSTIN, TX",4508.0,ABELIA,AUSTIN,78727.0,TRAVIS,3117997.95909285,10126395.245878698,30.42078027,-97.72700795,"(30.42078027, -97.72700795)",7.0,465L,MK35
146139,14-00122457,Coyote Complaints,Phone,Closed,06/23/2014 08:47:41 AM,06/20/2014 12:58:44 PM,06/23/2014 08:47:42 AM,06/23/2014 08:47:41 AM,"1508 TRAVIS HEIGHTS BLVD, AUSTIN, TX",1508.0,TRAVIS HEIGHTS,AUSTIN,78704.0,TRAVIS,3114925.97682851,10062456.2750886,30.245219,-97.74147777,"(30.245219, -97.74147777)",9.0,615J,MJ20
146140,14-00123338,Coyote Complaints,Phone,Closed,06/23/2014 08:51:28 AM,06/21/2014 12:52:16 PM,06/23/2014 08:51:29 AM,06/23/2014 08:51:28 AM,"1504 LORRAIN ST, AUSTIN, TX",1504.0,LORRAIN,AUSTIN,78703.0,TRAVIS,3110410.91220358,10075566.577178,30.2815457,-97.75481044,"(30.2815457, -97.75481044)",9.0,584M,MH23
146141,14-00123788,Coyote Complaints,Phone,Closed,06/23/2014 08:52:08 AM,06/22/2014 04:13:11 AM,06/23/2014 08:52:09 AM,06/23/2014 08:52:08 AM,"6209 ADEL CV, AUSTIN, TX",6209.0,ADEL,AUSTIN,78749.0,TRAVIS,3084632.47764276,10054625.0862066,30.22559655,-97.83794684,"(30.22559655, -97.83794684)",8.0,642D,MD18
146156,14-00120562,Coyote Complaints,Phone,Closed,06/23/2014 08:33:08 AM,06/18/2014 09:38:26 AM,06/23/2014 08:33:08 AM,06/23/2014 08:33:08 AM,"EDGEFIELD DR & ROCKLEDGE DR, AUSTIN, TX",,EDGEFIELD DR & ROCKLEDGE DR,AUSTIN,78731.0,TRAVIS,3106170.25,10102362.0,30.35547231,-97.76628292,"(30.35547231, -97.76628292)",10.0,524L,MH29
146157,14-00121237,Coyote Complaints,Phone,Closed,06/23/2014 08:34:22 AM,06/19/2014 04:38:00 AM,06/23/2014 08:34:22 AM,06/23/2014 08:34:22 AM,"CARISBROOKE LN & ST MERRYN RD, AUSTIN, TX",,CARISBROOKE LN & ST MERRYN RD,AUSTIN,78754.0,TRAVIS,3155159.0,10102184.0,30.35178093,-97.61102273,"(30.35178093, -97.61102273)",1.0,528K,MQ29
146158,14-00121332,Coyote Complaints,Phone,Closed,06/23/2014 08:34:58 AM,06/19/2014 08:43:07 AM,06/23/2014 08:34:58 AM,06/23/2014 08:34:58 AM,"AMHERST DR & DUVAL RD, AUSTIN, TX",,AMHERST DR & DUVAL RD,AUSTIN,78759.0,TRAVIS,3119636.0,10123121.4,30.41167533,-97.7220562,"(30.41167533, -97.7220562)",7.0,465U,MK34
